"2157","122.7","UNS ECHINOCOCCUS MULTILOCULRIS INF","UNSPEC ECHINOCOCCUS MULTILOCULARIS INFECTION","Unspecified echinococcus multilocularis infection","S",false,true,"01/01/2008","12/31/2100"
"2158","122.8","UNSPECIFIED ECHINOCOCCUS OF LIVER","UNSPECIFIED ECHINOCOCCUS OF LIVER","Unspecified echinococcus of liver","S",false,true,"01/01/2008","12/31/2100"
"2159","122.9","OTHER&UNSPECIFIED ECHINOCOCCOSIS","OTHER AND UNSPECIFIED ECHINOCOCCOSIS","Other and unspecified echinococcosis","S",false,true,"01/01/2008","12/31/2100"
"2160","123","OTHER CESTODE INFECTION","OTHER CESTODE INFECTION","Other cestode infection","M",false,false,"01/01/2008","12/31/2100"
"2161","123.0","TAENIA SOLIUM INF INTESTINAL FORM","TAENIA SOLIUM INFECTION INTESTINAL FORM","Taenia solium infection, intestinal form","S",false,true,"01/01/2008","12/31/2100"
"2162","123.1","CYSTICERCOSIS","CYSTICERCOSIS","Cysticercosis","S",false,true,"01/01/2008","12/31/2100"
"2163","123.2","TAENIA SAGINATA INFECTION","TAENIA SAGINATA INFECTION","Taenia saginata infection","S",false,true,"01/01/2008","12/31/2100"
"2164","123.3","TAENIASIS, UNSPECIFIED","TAENIASIS, UNSPECIFIED","Taeniasis, unspecified","S",false,true,"01/01/2008","12/31/2100"
"2165","123.4","DIPHYLLOBOTHRIASIS, INTESTINAL","DIPHYLLOBOTHRIASIS, INTESTINAL","Diphyllobothriasis, intestinal","S",false,true,"01/01/2008","12/31/2100"
"2166","123.5","SPARGANOSIS","SPARGANOSIS","Sparganosis (larval diphyllobothriasis)","S",false,true,"01/01/2008","12/31/2100"
"2167","123.6","HYMENOLEPIASIS","HYMENOLEPIASIS","Hymenolepiasis","S",false,true,"01/01/2008","12/31/2100"
"2168","123.8","OTHER SPECIFIED CESTODE INFECTION","OTHER SPECIFIED CESTODE INFECTION","Other specified cestode infection","S",false,true,"01/01/2008","12/31/2100"
"2169","123.9","UNSPECIFIED CESTODE INFECTION","UNSPECIFIED CESTODE INFECTION","Unspecified cestode infection","S",false,false,"01/01/2008","12/31/2100"
"2170","124","TRICHINOSIS","TRICHINOSIS","Trichinosis","M",false,true,"01/01/2008","12/31/2100"
"2171","125","FILARIAL INFECTION AND DRACONTIASIS","FILARIAL INFECTION AND DRACONTIASIS","Filarial infection and dracontiasis","M",false,false,"01/01/2008","12/31/2100"
"2172","125.0","BANCROFTIAN FILARIASIS","BANCROFTIAN FILARIASIS","Bancroftian filariasis","S",false,true,"01/01/2008","12/31/2100"
"2173","125.1","MALAYAN FILARIASIS","MALAYAN FILARIASIS","Malayan filariasis","S",false,true,"01/01/2008","12/31/2100"
"2174","125.2","LOIASIS","LOIASIS","Loiasis","S",false,true,"01/01/2008","12/31/2100"
"2175","125.3","ONCHOCERCIASIS","ONCHOCERCIASIS","Onchocerciasis","S",false,true,"01/01/2008","12/31/2100"
"2176","125.4","DIPETALONEMIASIS","DIPETALONEMIASIS","Dipetalonemiasis","S",false,true,"01/01/2008","12/31/2100"
"2177","125.5","MANSONELLA OZZARDI INFECTION","MANSONELLA OZZARDI INFECTION","Mansonella ozzardi infection","S",false,true,"01/01/2008","12/31/2100"
"2178","125.6","OTHER SPECIFIED FILARIASIS","OTHER SPECIFIED FILARIASIS","Other specified filariasis","S",false,true,"01/01/2008","12/31/2100"
"2179","125.7","DRACONTIASIS","DRACONTIASIS","Dracontiasis","S",false,true,"01/01/2008","12/31/2100"
"2180","125.9","UNSPECIFIED FILARIASIS","UNSPECIFIED FILARIASIS","Unspecified filariasis","S",false,true,"01/01/2008","12/31/2100"
"2181","126","ANCYLOSTOMIASIS AND NECATORIASIS","ANCYLOSTOMIASIS AND NECATORIASIS","Ancylostomiasis and necatoriasis","M",false,false,"01/01/2008","12/31/2100"
"2182","126.0","ANCYLOSTOMA DUODENALE","ANCYLOSTOMIASIS&NECATORIASIS-ANCYLOSTOMA DUODE","Ancylostomiasis and necatoriasis due to ancylostoma duodenale","S",false,true,"01/01/2008","12/31/2100"
"2183","126.1","NECATOR AMERICANUS","ANCYLOSTOMIASIS&NECATORIASIS-NECATOR AMERICANUS","Ancylostomiasis and necatoriasis due to necator americanus","S",false,true,"01/01/2008","12/31/2100"
"2184","126.2","ANCYLOSTOM D/T ANCYLOST BRAZILIENSE","ANCYLOSTOMIASIS D/T ANCYLOSTOMA BRAZILIENSE","Ancylostomiasis and necatoriasis due to ancylostoma braziliense","S",false,true,"01/01/2008","12/31/2100"
"2185","126.3","ANCYLOSTOM D/T ANCYLOST CEYLANICUM","ANCYLOSTOMIASIS D/T ANCYLOSTOMA CEYLANICUM","Ancylostomiasis and necatoriasis due to ancylostoma ceylanicum","S",false,true,"01/01/2008","12/31/2100"
"2186","126.8","ANCYLOSTOMIASIS OTH&UNS ANCYLOSTOMA","ANCYLOSTOMIASIS&NECATORIASIS-OTH&UNS ANCYLOSTOMA","Ancylostomiasis and necatoriasis due to other specified ancylostoma","S",false,true,"01/01/2008","12/31/2100"
"2187","126.9","UNSPEC ANCYLOSTOMIASIS&NECATORIASIS","UNSPECIFIED ANCYLOSTOMIASIS AND NECATORIASIS","Unspecified ancylostomiasis and necatoriasis","S",false,true,"01/01/2008","12/31/2100"
"2188","127","OTHER INTESTINAL HELMINTHIASES","OTHER INTESTINAL HELMINTHIASES","Other intestinal helminthiases","M",false,false,"01/01/2008","12/31/2100"
"2189","127.0","ASCARIASIS","ASCARIASIS","Ascariasis","S",false,true,"01/01/2008","12/31/2100"
"2190","127.1","ANISAKIASIS","ANISAKIASIS","Anisakiasis","S",false,true,"01/01/2008","12/31/2100"
"2191","127.2","STRONGYLOIDIASIS","STRONGYLOIDIASIS","Strongyloidiasis","S",false,true,"01/01/2008","12/31/2100"
"2192","127.3","TRICHURIASIS","TRICHURIASIS","Trichuriasis","S",false,true,"01/01/2008","12/31/2100"
"2193","127.4","ENTEROBIASIS","ENTEROBIASIS","Enterobiasis","S",false,true,"01/01/2008","12/31/2100"
"2194","127.5","CAPILLARIASIS","CAPILLARIASIS","Capillariasis","S",false,true,"01/01/2008","12/31/2100"
"2195","127.6","TRICHOSTRONGYLIASIS","TRICHOSTRONGYLIASIS","Trichostrongyliasis","S",false,true,"01/01/2008","12/31/2100"
"2196","127.7","OTHER SPEC INTESTINAL HELMINTHIASIS","OTHER SPECIFIED INTESTINAL HELMINTHIASIS","Other specified intestinal helminthiasis","S",false,true,"01/01/2008","12/31/2100"
"2197","127.8","MIXED INTESTINAL HELMINTHIASIS","MIXED INTESTINAL HELMINTHIASIS","Mixed intestinal helminthiasis","S",false,true,"01/01/2008","12/31/2100"
"2198","127.9","UNSPEC INTESTINAL HELMINTHIASIS","UNSPECIFIED INTESTINAL HELMINTHIASIS","Unspecified intestinal helminthiasis","S",false,true,"01/01/2008","12/31/2100"
"2199","128","OTHER AND UNSPECIFIED HELMINTHIASES","OTHER AND UNSPECIFIED HELMINTHIASES","Other and unspecified helminthiases","M",false,false,"01/01/2008","12/31/2100"
"2200","128.0","TOXOCARIASIS","TOXOCARIASIS","Toxocariasis","S",false,false,"01/01/2008","12/31/2100"
"2201","128.1","GNATHOSTOMIASIS","GNATHOSTOMIASIS","Gnathostomiasis","S",false,false,"01/01/2008","12/31/2100"
"2202","128.8","OTHER SPECIFIED HELMINTHIASIS","OTHER SPECIFIED HELMINTHIASIS","Other specified helminthiasis","S",false,false,"01/01/2008","12/31/2100"
"2203","128.9","UNSPECIFIED HELMINTH INFECTION","UNSPECIFIED HELMINTH INFECTION","Unspecified helminth infection","S",false,false,"01/01/2008","12/31/2100"
"2204","129","UNSPECIFIED INTESTINAL PARASITISM","UNSPECIFIED INTESTINAL PARASITISM","Unspecified intestinal parasitism","M",false,false,"01/01/2008","12/31/2100"
"2205","13","OPERATIONS ON LENS","OPERATIONS ON LENS","Operations on lens","M",false,false,"01/01/2099","01/01/2099"
"2206","13.0","REMOVAL OF FOREIGN BODY FROM LENS","REMOVAL OF FOREIGN BODY FROM LENS","Removal of foreign body from lens","S",false,false,"01/01/2099","01/01/2099"
"2207","13.00","REMOVAL FOREIGN BODY FROM LENS NOS","REMOVAL OF FOREIGN BODY FROM LENS NOS","Removal of foreign body from lens, not otherwise specified","S",false,false,"01/01/2099","01/01/2099"
"2208","13.01","REMOVAL FB FROM LENS W/USE MAGNET","REMOVAL FOREIGN BODY FROM LENS W/USE MAGNET","Removal of foreign body from lens with use of magnet","S",false,false,"01/01/2099","01/01/2099"
"2209","13.02","REMOVAL FB FROM LENS W/O USE MAGNET","REMOVAL FB FROM LENS WITHOUT USE MAGNET","Removal of foreign body from lens without use of magnet","S",false,false,"01/01/2099","01/01/2099"
"2210","13.1","INTRACAPSULAR EXTRACTION OF LENS","INTRACAPSULAR EXTRACTION OF LENS","Intracapsular extraction of lens","S",false,false,"01/01/2099","01/01/2099"
"2211","13.11","INTRACAP EXTRCT LENS-TEMPORAL ROUTE","INTRACAPSLR EXTRAC LENS TEMPORAL INFERIOR ROUTE","Intracapsular extraction of lens by temporal inferior route","S",false,false,"01/01/2099","01/01/2099"
"2212","13.19","OTHER INTRACAPSULAR EXTRACTION LENS","OTHER INTRACAPSULAR EXTRACTION OF LENS","Other intracapsular extraction of lens","S",false,false,"01/01/2099","01/01/2099"
"2213","13.2","EXTRACAP EXTRCT LENS-LINEAR EXTRACT","XTRACAPSLR EXTRAC LENS LINR EXTRAC TECHNIQUE","Extracapsular extraction of lens by linear extraction technique","S",false,false,"01/01/2099","01/01/2099"
"2214","13.3","EXTRACAP EXTRACT LENS-SIMPL ASPIR","XTRACAPSLR EXTRAC LENS SMPL ASPIRATION TECHNIQUE","Extracapsular extraction of lens by simple aspiration (and irrigation) technique","S",false,false,"01/01/2099","01/01/2099"
"2215","13.4","EXTRACAP EXTRCT LENS-FRAGMENT-ASPIR","XTRACAPSLR EXTRAC LENS FRAGATION&ASPIR TECHNIQUE","Extracapsular extraction of lens by fragmentation and aspiration technique","S",false,false,"01/01/2099","01/01/2099"
"2216","13.41","PHACOEMULSIFICATION&ASPIR CATARACT","PHACOEMULSIFICATION AND ASPIRATION OF CATARACT","Phacoemulsification and aspiration of cataract","S",false,false,"01/01/2099","01/01/2099"
"2217","13.42","MECH PHACOFRAG-ASPIR CATARACT-POST","MECH PHACOFRAGATION&ASPIR CATARACT POST ROUTE","Mechanical phacofragmentation and aspiration of cataract by posterior route","S",false,false,"01/01/2099","01/01/2099"
"2218","13.43","MECH PHACOFRAG-OTH ASPIR CATARACT","MECH PHACOFRAGMENTATION&OTH ASPIRATION CATARACT","Mechanical phacofragmentation and other aspiration of cataract","S",false,false,"01/01/2099","01/01/2099"
"2219","13.5","OTHER EXTRACAPSULAR EXTRACTION LENS","OTHER EXTRACAPSULAR EXTRACTION OF LENS","Other extracapsular extraction of lens","S",false,false,"01/01/2099","01/01/2099"
"2220","13.51","XTRACAP EXTRCT LENS-TEMPORAL INFER","XTRACAPSLR EXTRAC LENS TEMPORAL INFERIOR ROUTE","Extracapsular extraction of lens by temporal inferior route","S",false,false,"01/01/2099","01/01/2099"
"2221","13.59","OTHER EXTRACAPSULAR EXTRACTION LENS","OTHER EXTRACAPSULAR EXTRACTION OF LENS","Other extracapsular extraction of lens","S",false,false,"01/01/2099","01/01/2099"
"2222","13.6","OTHER CATARACT EXTRACTION","OTHER CATARACT EXTRACTION","Other cataract extraction","S",false,false,"01/01/2099","01/01/2099"
"2223","13.64","DISCISSION OF SECONDARY MEMBRANE","DISCISSION OF SECONDARY MEMBRANE","Discission of secondary membrane (after cataract)","S",false,false,"01/01/2099","01/01/2099"
"2224","13.65","EXCISION OF SECONDARY MEMBRANE","EXCISION OF SECONDARY MEMBRANE","Excision of secondary membrane (after cataract)","S",false,false,"01/01/2099","01/01/2099"
"2225","13.66","MECH FRAGMENTATION SEC MEMBRANE","MECHANICAL FRAGMENTATION OF SECONDARY MEMBRANE","Mechanical fragmentation of secondary membrane (after cataract)","S",false,false,"01/01/2099","01/01/2099"
"2226","13.69","OTHER CATARACT EXTRACTION","OTHER CATARACT EXTRACTION","Other cataract extraction","S",false,false,"01/01/2099","01/01/2099"
"2227","13.7","INSERTION OF PROSTHETIC LENS","INSERTION OF PROSTHETIC LENS","Insertion of prosthetic lens (pseudophakos)","S",false,false,"01/01/2099","01/01/2099"
"2228","13.70","INSERTION OF PSEUDOPHAKOS NOS","INSERTION OF PSEUDOPHAKOS NOS","Insertion of pseudophakos, not otherwise specified","S",false,false,"01/01/2099","01/01/2099"
"2229","13.71","INSRT IOL-CATARACT EXTRACT-1 STAGE","INSRT IOL PROSTH W/CATARACT EXTRACT-1-STAGE","Insertion of intraocular lens prosthesis at time of cataract extraction, one-stage","S",false,false,"01/01/2099","01/01/2099"
"2230","13.72","SEC INSRTION INTRAOCULR LENS PROSTH","SEC INSERTION OF INTRAOCULAR LENS PROSTHESIS","Secondary insertion of intraocular lens prosthesis","S",false,false,"01/01/2099","01/01/2099"
"2231","13.8","REMOVAL OF IMPLANTED LENS","REMOVAL OF IMPLANTED LENS","Removal of implanted lens","S",false,false,"01/01/2099","01/01/2099"
"2232","13.9","OTHER OPERATIONS ON LENS","OTHER OPERATIONS ON LENS","Other operations on lens","S",false,false,"01/01/2099","01/01/2099"
"2233","13.90","OPERATION ON LENS NEC","OPERATION ON LENS NOT ELSEWHERE CLASSIFIED","Operation on lens, not elsewhere classified","S",false,false,"01/01/2099","01/01/2099"
"2234","13.91","IMPL INTRAOCULAR TELESCOPE PROSTH","IMPLANTATION OF INTRAOCULAR TELESCOPE PROSTHESIS","Implantation of intraocular telescope prosthesis","S",false,false,"01/01/2099","01/01/2099"
"2235","130","TOXOPLASMOSIS","TOXOPLASMOSIS","Toxoplasmosis","M",false,false,"01/01/2008","12/31/2100"
"2236","130.0","MENINGOENCEPHALITIS D/TXOPLASMOSIS","MENINGOENCEPHALITIS DUE TO TOXOPLASMOSIS","Meningoencephalitis due to toxoplasmosis","S",true,false,"01/01/2008","12/31/2100"
"2237","130.1","CONJUNCTIVITIS DUE TO TOXOPLASMOSIS","CONJUNCTIVITIS DUE TO TOXOPLASMOSIS","Conjunctivitis due to toxoplasmosis","S",false,true,"01/01/2008","12/31/2100"
"2238","130.2","CHORIORETINITIS DUE TOXOPLASMOSIS","CHORIORETINITIS DUE TO TOXOPLASMOSIS","Chorioretinitis due to toxoplasmosis","S",false,true,"01/01/2008","12/31/2100"
"2239","130.3","MYOCARDITIS DUE TO TOXOPLASMOSIS","MYOCARDITIS DUE TO TOXOPLASMOSIS","Myocarditis due to toxoplasmosis","S",true,false,"01/01/2008","12/31/2100"
"2240","130.4","PNEUMONITIS DUE TO TOXOPLASMOSIS","PNEUMONITIS DUE TO TOXOPLASMOSIS","Pneumonitis due to toxoplasmosis","S",true,false,"01/01/2008","12/31/2100"
"2241","130.5","HEPATITIS DUE TO TOXOPLASMOSIS","HEPATITIS DUE TO TOXOPLASMOSIS","Hepatitis due to toxoplasmosis","S",false,true,"01/01/2008","12/31/2100"
"2242","130.7","TOXOPLASMOSIS OTHER SPECIFIED SITES","TOXOPLASMOSIS OF OTHER SPECIFIED SITES","Toxoplasmosis of other specified sites","S",false,true,"01/01/2008","12/31/2100"
"2243","130.8","MULTISYS DISSEMIN TOXOPLASMOSIS","MULTISYSTEMIC DISSEMINATED TOXOPLASMOSIS","Multisystemic disseminated toxoplasmosis","S",true,false,"01/01/2008","12/31/2100"
"2244","130.9","UNSPECIFIED TOXOPLASMOSIS","UNSPECIFIED TOXOPLASMOSIS","Unspecified toxoplasmosis","S",false,true,"01/01/2008","12/31/2100"
"2245","131","TRICHOMONIASIS","TRICHOMONIASIS","Trichomoniasis","M",false,false,"01/01/2008","12/31/2100"
"2246","131.0","UROGENITAL TRICHOMONIASIS","UROGENITAL TRICHOMONIASIS","Urogenital trichomoniasis","S",false,false,"01/01/2008","12/31/2100"
"2247","131.00","UNSPEC UROGENITAL TRICHOMONIASIS","UNSPECIFIED UROGENITAL TRICHOMONIASIS","Unspecified urogenital trichomoniasis","S",false,false,"01/01/2008","12/31/2100"
"2248","131.01","TRICHOMONAL VULVOVAGINITIS","TRICHOMONAL VULVOVAGINITIS","Trichomonal vulvovaginitis","S",false,false,"01/01/2008","12/31/2100"
"2249","131.02","TRICHOMONAL URETHRITIS","TRICHOMONAL URETHRITIS","Trichomonal urethritis","S",false,false,"01/01/2008","12/31/2100"
"2250","131.03","TRICHOMONAL PROSTATITIS","TRICHOMONAL PROSTATITIS","Trichomonal prostatitis","S",false,false,"01/01/2008","12/31/2100"
"2251","131.09","OTHER UROGENITAL TRICHOMONIASIS","OTHER UROGENITAL TRICHOMONIASIS","Other urogenital trichomoniasis","S",false,false,"01/01/2008","12/31/2100"
"2252","131.8","TRICHOMONIASIS OTHER SPEC SITES","TRICHOMONIASIS OF OTHER SPECIFIED SITES","Trichomoniasis of other specified sites","S",false,false,"01/01/2008","12/31/2100"
"2253","131.9","UNSPECIFIED TRICHOMONIASIS","UNSPECIFIED TRICHOMONIASIS","Unspecified trichomoniasis","S",false,false,"01/01/2008","12/31/2100"
"2254","132","PEDICULOSIS&PHTHIRUS INFESTATION","PEDICULOSIS AND PHTHIRUS INFESTATION","Pediculosis and phthirus infestation","M",false,false,"01/01/2008","12/31/2100"
"2255","132.0","PEDICULUS CAPITIS","PEDICULUS CAPITIS","Pediculus capitis (head louse)","S",false,false,"01/01/2008","12/31/2100"
"2256","132.1","PEDICULUS CORPORIS","PEDICULUS CORPORIS","Pediculus corporis (body louse)","S",false,false,"01/01/2008","12/31/2100"
"2257","132.2","PHTHIRUS PUBIS","PHTHIRUS PUBIS","Phthirus pubis (pubic louse)","S",false,false,"01/01/2008","12/31/2100"
"2258","132.3","MIXED PEDICULOSIS&PHTHIRUS INFEST","MIXED PEDICULOSIS AND PHTHIRUS INFESTATION","Mixed pediculosis and phthirus infestation","S",false,false,"01/01/2008","12/31/2100"
"2259","132.9","UNSPECIFIED PEDICULOSIS","UNSPECIFIED PEDICULOSIS","Unspecified pediculosis","S",false,false,"01/01/2008","12/31/2100"
"2260","133","ACARIASIS","ACARIASIS","Acariasis","M",false,false,"01/01/2008","12/31/2100"
"2261","133.0","SCABIES","SCABIES","Scabies","S",false,false,"01/01/2008","12/31/2100"
"2262","133.8","OTHER ACARIASIS","OTHER ACARIASIS","Other acariasis","S",false,false,"01/01/2008","12/31/2100"
"2263","133.9","UNSPECIFIED ACARIASIS","UNSPECIFIED ACARIASIS","Unspecified acariasis","S",false,false,"01/01/2008","12/31/2100"
"2264","134","OTHER INFESTATION","OTHER INFESTATION","Other infestation","M",false,false,"01/01/2008","12/31/2100"
"2265","134.0","MYIASIS","MYIASIS","Myiasis","S",false,false,"01/01/2008","12/31/2100"
"2266","134.1","OTHER ARTHROPOD INFESTATION","OTHER ARTHROPOD INFESTATION","Other arthropod infestation","S",false,false,"01/01/2008","12/31/2100"
"2267","134.2","HIRUDINIASIS","HIRUDINIASIS","Hirudiniasis","S",false,false,"01/01/2008","12/31/2100"
"2268","134.8","OTHER SPECIFIED INFESTATIONS","OTHER SPECIFIED INFESTATIONS","Other specified infestations","S",false,false,"01/01/2008","12/31/2100"
"2269","134.9","UNSPECIFIED INFESTATION","UNSPECIFIED INFESTATION","Unspecified infestation","S",false,false,"01/01/2008","12/31/2100"
"2270","135","SARCOIDOSIS","SARCOIDOSIS","Sarcoidosis","M",false,false,"01/01/2008","12/31/2100"
"2271","136","OTH&UNSPEC INFECTIOUS&PARASITIC DZ","OTHER&UNSPECIFIED INFECTIOUS&PARASITIC DISEASES","Other and unspecified infectious and parasitic diseases","M",false,false,"01/01/2008","12/31/2100"
"2272","136.0","AINHUM","AINHUM","Ainhum","S",false,false,"01/01/2008","12/31/2100"
"2273","136.1","BEHCETS SYNDROME","BEHCETS SYNDROME","Behcet's syndrome","S",false,false,"01/01/2008","12/31/2100"
"2274","136.2","SPECIFIC INFS FREE-LIVING AMEBAE","SPECIFIC INFECTIONS BY FREE-LIVING AMEBAE","Specific infections by free-living amebae","S",true,false,"01/01/2008","12/31/2100"
"2275","136.21","SPEC INFECTION DUE TO ACANTHAMOEBA","SPECIFIC INFECTION DUE TO ACANTHAMOEBA","Specific infection due to acanthamoeba","S",false,false,"01/01/2008","12/31/2100"
"2276","136.29","OTH SPECIFIC INF FREE-LIVING AMEBAE","OTHER SPECIFIC INFECTIONS FREE-LIVING AMEBAE","Other specific infections by free-living amebae","S",false,false,"01/01/2008","12/31/2100"
"2277","136.3","PNEUMOCYSTOSIS","PNEUMOCYSTOSIS","Pneumocystosis","S",true,false,"01/01/2008","12/31/2100"
"2278","136.4","PSOROSPERMIASIS","PSOROSPERMIASIS","Psorospermiasis","S",false,true,"01/01/2008","12/31/2100"
"2279","136.5","SARCOSPORIDIOSIS","SARCOSPORIDIOSIS","Sarcosporidiosis","S",false,true,"01/01/2008","12/31/2100"
"2280","136.8","OTH SPEC INFECTIOUS&PARASITIC DZ","OTHER SPECIFIED INFECTIOUS&PARASITIC DISEASES","Other specified infectious and parasitic diseases","S",false,false,"01/01/2008","12/31/2100"
"2281","136.9","UNSPEC INFECTIOUS&PARASITIC DZ","UNSPECIFIED INFECTIOUS AND PARASITIC DISEASES","Unspecified infectious and parasitic diseases","S",false,false,"01/01/2008","12/31/2100"
"2282","137","LATE EFFECTS OF TUBERCULOSIS","LATE EFFECTS OF TUBERCULOSIS","Late effects of tuberculosis","M",false,false,"01/01/2008","12/31/2100"
"2283","137.0","LATE EFF RESP/UNSPEC TUBERCULOSIS","LATE EFFECTS RESPIRATORY/UNSPEC TUBERCULOSIS","Late effects of respiratory or unspecified tuberculosis","S",false,false,"01/01/2008","12/31/2100"
"2284","137.1","LATE EFF CNTRL NERV SYS TB","LATE EFFECTS OF CNTRL NERV SYS TUBERCULOSIS","Late effects of central nervous system tuberculosis","S",false,false,"01/01/2008","12/31/2100"
"2285","137.2","LATE EFF GENITOURINARY TUBERCULOSIS","LATE EFFECTS OF GENITOURINARY TUBERCULOSIS","Late effects of genitourinary tuberculosis","S",false,false,"01/01/2008","12/31/2100"
"2286","137.3","LATE EFF TUBERCULOSIS BNS&JOINTS","LATE EFFECTS OF TUBERCULOSIS OF BONES AND JOINTS","Late effects of tuberculosis of bones and joints","S",false,false,"01/01/2008","12/31/2100"
"2287","137.4","LATE EFF TUBERCULOSIS OTH SPEC ORGN","LATE EFFECTS TUBERCULOSIS OTHER SPECIFIED ORGANS","Late effects of tuberculosis of other specified organs","S",false,false,"01/01/2008","12/31/2100"
"2288","138","LATE EFFECTS OF ACUTE POLIOMYELITIS","LATE EFFECTS OF ACUTE POLIOMYELITIS","Late effects of acute poliomyelitis","M",false,false,"01/01/2008","12/31/2100"
"2289","139","LATE EFF OTH INF&PARASITIC DZ","LATE EFFECTS OTHER INFECTIOUS&PARASITIC DISEASES","Late effects of other infectious and parasitic diseases","M",false,false,"01/01/2008","12/31/2100"
"2290","139.0","LATE EFFECTS OF VIRAL ENCEPHALITIS","LATE EFFECTS OF VIRAL ENCEPHALITIS","Late effects of viral encephalitis","S",false,false,"01/01/2008","12/31/2100"
"2291","139.1","LATE EFFECTS OF TRACHOMA","LATE EFFECTS OF TRACHOMA","Late effects of trachoma","S",false,false,"01/01/2008","12/31/2100"
"2292","139.8","LATE EFF OTH&UNS INF&PARASITIC DZ","LATE EFFECTS OTH&UNSPEC INFECTIOUS&PARASITIC DZ","Late effects of other and unspecified infectious and parasitic diseases","S",false,false,"01/01/2008","12/31/2100"
"2293","14","OP RETINA-CHOROID-VIT-POST CHAMBR","OP RETINA CHOROID VITREOUS&POSTERIOR CHAMB","Operations on retina, choroid, vitreous, and posterior chamber","M",false,false,"01/01/2099","01/01/2099"
"2294","14.0","REMOVAL FB FROM POST SEGMENT EYE","REMOVAL FOREIGN BODY FROM POSTERIOR SEGMENT EYE","Removal of foreign body from posterior segment of eye","S",false,false,"01/01/2099","01/01/2099"
"2295","14.00","REMOVL FB FROM POST SEGMENT EYE NOS","REMOVAL FB FROM POSTERIOR SEGMENT EYE NOS","Removal of foreign body from posterior segment of eye, not otherwise specified","S",false,false,"01/01/2099","01/01/2099"
"2296","14.01","REMOVL FB POST SEG EYE W/USE MAGNET","REMOVAL FB FROM POST SEGMENT EYE W/USE MAGNET","Removal of foreign body from posterior segment of eye with use of magnet","S",false,false,"01/01/2099","01/01/2099"
"2297","14.02","REMOVL FB POST SEG EYE W/O MAGNET","REMOVAL FB FROM POST SEGMENT EYE W/O USE MAGNET","Removal of foreign body from posterior segment of eye without use of magnet","S",false,false,"01/01/2099","01/01/2099"
"2298","14.1","DX RETINA-CHOROID-VIT-POST CHAMBR","DX PROC RETINA CHOROID VITREOUS&POSTERIOR CHAMB","Diagnostic procedures on retina, choroid, vitreous, and posterior chamber","S",false,false,"01/01/2099","01/01/2099"
"2299","14.11","DIAGNOSTIC ASPIRATION OF VITREOUS","DIAGNOSTIC ASPIRATION OF VITREOUS","Diagnostic aspiration of vitreous","S",false,false,"01/01/2099","01/01/2099"
"2300","14.19","OTH RETINA-CHOROID-VIT-POST CHAMBR","OTH DX PROC RETINA CHOROID VITREOUS&POST CHAMB","Other diagnostic procedures on retina, choroid, vitreous, and posterior chamber","S",false,false,"01/01/2099","01/01/2099"
"2301","14.2","DESTRUCTION LESION RETINA&CHOROID","DESTRUCTION OF LESION OF RETINA AND CHOROID","Destruction of lesion of retina and choroid","S",false,false,"01/01/2099","01/01/2099"
"2302","14.21","DESTRUC CHORIORETINAL LES DIATHERMY","DESTRUCTION OF CHORIORETINAL LESION BY DIATHERMY","Destruction of chorioretinal lesion by diathermy","S",false,false,"01/01/2099","01/01/2099"
"2303","14.22","DESTRUC CHORIORETINAL LES CRYOTHAPY","DESTRUCTION OF CHORIORETINAL LESION CRYOTHERAPY","Destruction of chorioretinal lesion by cryotherapy","S",false,false,"01/01/2099","01/01/2099"
"2304","14.23","DEST CHORIORETIN LES-XENON ARC","DESTRUC CHORIORETINAL LESION XENON ARC PHOTOCOAG","Destruction of chorioretinal lesion by xenon arc photocoagulation","S",false,false,"01/01/2099","01/01/2099"
"2305","14.24","DEST CHORIORETIN LES-LASER PHOTO","DESTRUC CHORIORETINAL LESION LASER PHOTOCOAGULAT","Destruction of chorioretinal lesion by laser photocoagulation","S",false,false,"01/01/2099","01/01/2099"
"2306","14.25","DEST CHORIORETIN LES-PHOTOCOAG-UNS","DESTRUC CHORIORETINAL LES PHOTOCOAG UNSPEC TYPE","Destruction of chorioretinal lesion by photocoagulation of unspecified type","S",false,false,"01/01/2099","01/01/2099"
"2307","14.26","DESTRUC CHORIORETINAL LESION RAD TX","DESTRUCTION CHORIORETINAL LESION RAD TX","Destruction of chorioretinal lesion by radiation therapy","S",false,false,"01/01/2099","01/01/2099"
"2308","14.27","DESTRUC CHORIORET LES IMPL RAD SRC","DESTRUC CHORIORETINAL LESION IMPL RAD SOURCE","Destruction of chorioretinal lesion by implantation of radiation source","S",false,false,"01/01/2099","01/01/2099"
"2309","14.29","OTH DESTRUC CHORIORETINAL LESION","OTHER DESTRUCTION OF CHORIORETINAL LESION","Other destruction of chorioretinal lesion","S",false,false,"01/01/2099","01/01/2099"
"2310","14.3","REPAIR OF RETINAL TEAR","REPAIR OF RETINAL TEAR","Repair of retinal tear","S",false,false,"01/01/2099","01/01/2099"
"2311","14.31","REPAIR OF RETINAL TEAR BY DIATHERMY","REPAIR OF RETINAL TEAR BY DIATHERMY","Repair of retinal tear by diathermy","S",false,false,"01/01/2099","01/01/2099"
"2312","14.32","REPAIR OF RETINAL TEAR CRYOTHERAPY","REPAIR OF RETINAL TEAR BY CRYOTHERAPY","Repair of retinal tear by cryotherapy","S",false,false,"01/01/2099","01/01/2099"
